开始记录数据...	开始记录数据...	
	采集数据: X = -0.015861, Y = 0.023933, Z = 0.13418	
主轴转速: 3002	t = 3597.7 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.059699, Y = -0.0088333, Z = 0.042647	
主轴转速: 3009	t = 3597.8 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.016713, Y = 0.038185, Z = -0.14279	
主轴转速: 3009	t = 3597.9 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.015313, Y = -0.0048136, Z = 0.061356	
主轴转速: 3007	t = 3598.0 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.016409, Y = 0.0046875, Z = 0.11236	
主轴转速: 2995	t = 3598.1 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.016835, Y = -0.022659, Z = -0.10885	
主轴转速: 2995	t = 3598.2 s, 稳定, fc = NaN Hz, Xf = 0.0278, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.018479, Y = 0.014798, Z = 0.032227	
主轴转速: 3012	t = 3598.3 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.037902, Y = -0.0076761, Z = 0.019369	
主轴转速: 3012	t = 3598.4 s, 稳定, fc = NaN Hz, Xf = 0.0290, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.043016, Y = 0.044519, Z = -0.16394	
主轴转速: 3014	t = 3598.5 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0021616, Y = 0.0007896, Z = 0.023391	
主轴转速: 3014	t = 3598.6 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.02889, Y = -0.02546, Z = -0.085812	
主轴转速: 3014	t = 3598.7 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.02134, Y = 0.022593, Z = -0.12969	
主轴转速: 3014	t = 3598.8 s, 稳定, fc = NaN Hz, Xf = 0.0156, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.043868, Y = -0.0097468, Z = 0.21559	
主轴转速: 3014	t = 3598.9 s, 稳定, fc = NaN Hz, Xf = 0.0159, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.04606, Y = -0.002012, Z = 0.048619	
主轴转速: 2986	t = 3599.0 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = -0.0018569, Y = 0.059989, Z = -0.19306	
主轴转速: 2986	t = 3599.1 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.020488, Y = 0.034531, Z = 0.010472	
主轴转速: 3016	t = 3599.2 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0022831, Y = 0.037332, Z = -0.15571	
主轴转速: 3019	t = 3599.3 s, 稳定, fc = NaN Hz, Xf = 0.0278, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.052757, Y = 0.013275, Z = -0.089895	
主轴转速: 3019	t = 3599.4 s, 稳定, fc = NaN Hz, Xf = 0.0164, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.036745, Y = -0.022232, Z = 0.25526	
主轴转速: 3014	t = 3599.5 s, 稳定, fc = NaN Hz, Xf = 0.0157, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.02883, Y = 0.0067582, Z = -0.0043976	
主轴转速: 3014	t = 3599.6 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0040488, Y = 0.021802, Z = -0.19581	
主轴转速: 3021	t = 3599.7 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.013304, Y = 0.017295, Z = -0.0073836	
主轴转速: 3021	t = 3599.8 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.0094679, Y = 0.030937, Z = -0.16991	
主轴转速: 3002	t = 3599.9 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.042285, Y = 0.016686, Z = -0.15132	
主轴转速: 2991	t = 3600.0 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.052331, Y = -0.027287, Z = 0.17824	
主轴转速: 2991	t = 3600.1 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.025785, Y = 0.022959, Z = 0.0067542	
主轴转速: 3021	t = 3600.2 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.044903, Y = 0.045006, Z = -0.14724	
主轴转速: 3021	t = 3600.3 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.046608, Y = 0.008159, Z = -0.013599	
主轴转速: 3007	t = 3600.4 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.032604, Y = 0.022167, Z = -0.27753	
主轴转速: 3007	t = 3600.5 s, 稳定, fc = NaN Hz, Xf = 0.0277, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.11833, Y = -0.026313, Z = -0.08246	
主轴转速: 3021	t = 3600.6 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.026394, Y = -0.024547, Z = 0.18287	
主轴转速: 3021	t = 3600.7 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0015527, Y = 0.025943, Z = -0.14383	
主轴转速: 3002	t = 3600.8 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.057994, Y = 0.044884, Z = -0.14322	
主轴转速: 3005	t = 3600.9 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.031813, Y = 0.074727, Z = -0.1874	
主轴转速: 3005	t = 3601.0 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.032848, Y = 0.020705, Z = -0.2874	
主轴转速: 2998	t = 3601.1 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.027733, Y = 0.019609, Z = 0.17982	
主轴转速: 2998	t = 3601.2 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.045573, Y = 0.0035912, Z = 0.13674	
主轴转速: 3019	t = 3601.3 s, 稳定, fc = NaN Hz, Xf = 0.0290, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.044782, Y = 0.055482, Z = -0.24712	
主轴转速: 3019	t = 3601.4 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.035283, Y = 0.042631, Z = -0.061741	
主轴转速: 3005	t = 3601.5 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.025541, Y = 0.059197, Z = -0.13316	
主轴转速: 3023	t = 3601.6 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.057324, Y = 0.013275, Z = -0.19501	
主轴转速: 3023	t = 3601.7 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.012147, Y = -0.020588, Z = 0.17464	
主轴转速: 3014	t = 3601.8 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.068405, Y = -0.00036758, Z = 0.11992	
主轴转速: 3014	t = 3601.9 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.023289, Y = 0.042205, Z = -0.19404	
主轴转速: 2998	t = 3602.0 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.049226, Y = 0.040865, Z = -0.063447	
主轴转速: 2998	t = 3602.1 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0084325, Y = 0.03246, Z = -0.08569	
主轴转速: 3000	t = 3602.2 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.035101, Y = 0.011022, Z = -0.22408	
主轴转速: 3000	t = 3602.3 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.042407, Y = -0.0095032, Z = 0.16093	
主轴转速: 3007	t = 3602.4 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.097935, Y = 0.022593, Z = 0.12747	
主轴转速: 3019	t = 3602.5 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.0047188, Y = 0.033069, Z = -0.11902	
主轴转速: 3019	t = 3602.6 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.022923, Y = 0.045859, Z = -0.014879	
主轴转速: 3002	t = 3602.7 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.019879, Y = 0.031485, Z = -0.16607	
主轴转速: 3002	t = 3602.8 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.060429, Y = 0.02911, Z = -0.23834	
主轴转速: 2995	t = 3602.9 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0058144, Y = 0.0084026, Z = 0.10541	
主轴转速: 2995	t = 3603.0 s, 稳定, fc = NaN Hz, Xf = 0.0291, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.020549, Y = 0.017965, Z = -0.027372	
主轴转速: 3019	t = 3603.1 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.028099, Y = 0.03721, Z = -0.142	
主轴转速: 3016	t = 3603.2 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.03163, Y = 0.053898, Z = 0.013336	
主轴转速: 3016	t = 3603.3 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.0093461, Y = 0.022472, Z = -0.10464	
主轴转速: 3019	t = 3603.4 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.11693, Y = 0.054324, Z = -0.047238	
主轴转速: 3019	t = 3603.5 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0059365, Y = -0.014741, Z = 0.076225	
主轴转速: 3002	t = 3603.6 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.017748, Y = 0.042874, Z = -0.07533	
主轴转速: 3014	t = 3603.7 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.016348, Y = 0.024664, Z = -0.075635	
主轴转速: 3014	t = 3603.8 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0323, Y = 0.033495, Z = 0.11967	
主轴转速: 3007	t = 3603.9 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.055254, Y = 0.037941, Z = -0.083435	
主轴转速: 3007	t = 3604.0 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.028281, Y = 0.0338, Z = -0.058024	
主轴转速: 3005	t = 3604.1 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.018296, Y = -0.0029256, Z = 0.18409	
主轴转速: 3005	t = 3604.2 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.030047, Y = 0.046346, Z = -0.0072008	
主轴转速: 3002	t = 3604.3 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.048495, Y = 0.042387, Z = 0.08567	
主轴转速: 3014	t = 3604.4 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 9.1473e-05, Y = 0.033922, Z = 0.099016	
主轴转速: 3014	t = 3604.5 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.049348, Y = 0.07826, Z = -0.26211	
主轴转速: 3016	t = 3604.6 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.061403, Y = 0.038246, Z = -0.07533	
主轴转速: 3016	t = 3604.7 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0017351, Y = -0.0024992, Z = 0.17129	
主轴转速: 3021	t = 3604.8 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.046182, Y = 0.0010941, Z = -0.032247	
主轴转速: 3021	t = 3604.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.028708, Y = 0.0023122, Z = 0.13479	
主轴转速: 3021	t = 3605.0 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.051357, Y = 0.022837, Z = 0.1276	
主轴转速: 2998	t = 3605.1 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.091298, Y = 0.046894, Z = -0.20781	
主轴转速: 2998	t = 3605.2 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.021279, Y = 0.029476, Z = -0.034867	
主轴转速: 3012	t = 3605.3 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.029316, Y = 0.0096816, Z = 0.15045	
主轴转速: 3012	t = 3605.4 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.059029, Y = 0.0039566, Z = 0.0013307	
主轴转速: 3002	t = 3605.5 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.041311, Y = 0.0038348, Z = 0.24941	
主轴转速: 3002	t = 3605.6 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.099822, Y = 0.051462, Z = 0.089205	
主轴转速: 2998	t = 3605.7 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.043198, Y = 0.044032, Z = -0.18788	
主轴转速: 2998	t = 3605.8 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.041006, Y = 0.0048093, Z = 0.069643	
主轴转速: 2998	t = 3605.9 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.072971, Y = -0.011513, Z = 0.15648	
主轴转速: 3016	t = 3606.0 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.018175, Y = -0.015167, Z = 0.17482	
主轴转速: 3016	t = 3606.1 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.015861, Y = 0.015772, Z = 0.29731	
主轴转速: 3009	t = 3606.2 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.027977, Y = 0.043057, Z = -0.099584	
主轴转速: 3009	t = 3606.3 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.079121, Y = 0.035992, Z = -0.19093	
主轴转速: 2993	t = 3606.4 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.024689, Y = 0.0010941, Z = 0.18677	
主轴转速: 3012	t = 3606.5 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = -0.086488, Y = -0.0099296, Z = 0.12351	
主轴转速: 3012	t = 3606.6 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.071511, Y = -0.030333, Z = 0.16995	
主轴转速: 2998	t = 3606.7 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0096505, Y = 0.015468, Z = 0.23515	
主轴转速: 2998	t = 3606.8 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.00070004, Y = 0.042692, Z = -0.20879	
主轴转速: 3005	t = 3606.9 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.049226, Y = 0.021619, Z = -0.15321	
主轴转速: 3005	t = 3607.0 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.030717, Y = -0.0082242, Z = 0.20322	
主轴转速: 3009	t = 3607.1 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.025724, Y = 0.0013377, Z = 0.022416	
主轴转速: 3014	t = 3607.2 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.009407, Y = -0.0041437, Z = 0.11096	
主轴转速: 3014	t = 3607.3 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.03571, Y = 0.050914, Z = 0.20992	
主轴转速: 3007	t = 3607.4 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.053488, Y = 0.024055, Z = -0.14035	
主轴转速: 3007	t = 3607.5 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.05708, Y = 0.047869, Z = -0.15077	
主轴转速: 3014	t = 3607.6 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.078756, Y = -0.012914, Z = 0.15075	
主轴转速: 3014	t = 3607.7 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.054341, Y = -0.02613, Z = 0.037833	
主轴转速: 3014	t = 3607.8 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.012756, Y = 0.0070018, Z = 0.1978	
主轴转速: 3002	t = 3607.9 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.065422, Y = 0.0089508, Z = 0.1744	
主轴转速: 3002	t = 3608.0 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0010656, Y = 0.023202, Z = -0.15985	
主轴转速: 3012	t = 3608.1 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.02542, Y = 0.014919, Z = -0.016342	
主轴转速: 3012	t = 3608.2 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.048069, Y = 0.0040784, Z = 0.146	
主轴转速: 2998	t = 3608.3 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.025237, Y = -0.0057881, Z = 0.044354	
主轴转速: 2998	t = 3608.4 s, 稳定, fc = NaN Hz, Xf = 0.0156, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.020427, Y = 0.03989, Z = 0.1293	
主轴转速: 3005	t = 3608.5 s, 稳定, fc = NaN Hz, Xf = 0.0157, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.044721, Y = -0.019248, Z = 0.035456	
主轴转速: 2993	t = 3608.6 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.03023, Y = 0.029658, Z = -0.11458	
主轴转速: 2993	t = 3608.7 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.023106, Y = -0.0012811, Z = 0.052946	
主轴转速: 3007	t = 3608.8 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0017354, Y = 0.0090117, Z = 0.036553	
主轴转速: 3007	t = 3608.9 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.011782, Y = 0.0055401, Z = -0.094831	
主轴转速: 3002	t = 3609.0 s, 稳定, fc = NaN Hz, Xf = 0.0277, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.066639, Y = 0.011265, Z = 0.10633	
主轴转速: 3002	t = 3609.1 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.024507, Y = -0.0043264, Z = 0.010898	
主轴转速: 3000	t = 3609.2 s, 稳定, fc = NaN Hz, Xf = 0.0291, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.048556, Y = 0.037698, Z = -0.14041	
主轴转速: 2995	t = 3609.3 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.014765, Y = -0.0047527, Z = 0.00059942	
主轴转速: 2995	t = 3609.4 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.060977, Y = -0.019248, Z = -0.072771	
主轴转速: 3014	t = 3609.5 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.022375, Y = 0.0023122, Z = -0.11049	
主轴转速: 3014	t = 3609.6 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.021219, Y = -0.017177, Z = 0.22924	
主轴转速: 3012	t = 3609.7 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.019818, Y = -0.0027429, Z = 0.051422	
主轴转速: 3012	t = 3609.8 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0073369, Y = 0.040012, Z = -0.18929	
主轴转速: 2995	t = 3609.9 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.015861, Y = 0.028927, Z = 0.0018791	
主轴转速: 2995	t = 3610.0 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0081893, Y = 0.044519, Z = -0.13462	
主轴转速: 3016	t = 3610.1 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.038571, Y = 0.027466, Z = -0.10153	
主轴转速: 2988	t = 3610.2 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.025664, Y = -0.016081, Z = 0.22351	
主轴转速: 2988	t = 3610.3 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.027734, Y = 0.012361, Z = 0.0041339	
主轴转速: 2998	t = 3610.4 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.0003959, Y = 0.024603, Z = -0.15559	
主轴转速: 2998	t = 3610.5 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.029012, Y = 0.011996, Z = 0.025706	
主轴转速: 3000	t = 3610.6 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.015434, Y = 0.027648, Z = -0.20629	
主轴转速: 3000	t = 3610.7 s, 稳定, fc = NaN Hz, Xf = 0.0278, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.088315, Y = 0.0061492, Z = -0.099523	
主轴转速: 3000	t = 3610.8 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.059942, Y = -0.017299, Z = 0.15764	
主轴转速: 3000	t = 3610.9 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.011112, Y = 0.021071, Z = 0.0034635	
主轴转速: 3016	t = 3611.0 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.056046, Y = 0.043788, Z = -0.14419	
	t = 3611.1 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.025846, Y = 0.030572, Z = -0.064179	
	t = 3611.2 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.022375, Y = 0.017538, Z = -0.29172	
	t = 3611.3 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.10153, Y = -0.028627, Z = -0.011771	
	t = 3611.4 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
